Date&Time,inner_temp,inner_hum,outer_temp,radiation,radiation_sum,release_cooling,meas_lee_vent_contr,status_swi_cool,vent_temp,meas_curtain_2,set_heat_temp,set_vent_temp,heat_temp,outer_hum,wind_speed,wind_dir,rainfall,solar_rad,pressure,hour,day,month,dayofweek,hour_sin,hour_cos,month_sin,month_cos,day_sin,day_cos,season,is_weekend,inner_temp_lag_1,inner_temp_lag_3,inner_temp_lag_6,inner_hum_lag_1,inner_hum_lag_3,inner_hum_lag_6
2025-04-16 02:00:00,13.183333333333332,70.0,4.384166666666666,0.08333333333333333,2359.0,0.0,0.0,0.0,0.0,100.0,0.0,18.0,0.0,83.0,0.9,140.0,0.0,0.0,1011.0,2,16,4,2,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,13.558333333333332,14.275,16.291666666666668,70.0,70.0,70.0
2025-04-16 03:00:00,12.784166666666666,70.0,4.400833333333334,0.0,2359.0,0.0,0.0,0.0,0.0,99.42333333333333,0.0,18.496666666666666,0.0,85.0,1.3,140.0,0.0,0.0,1010.6,3,16,4,2,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,13.183333333333332,13.866666666666667,15.475,70.0,70.0,70.0
2025-04-16 04:00:00,12.174999999999999,70.0,4.8133333333333335,0.0,2359.0,0.0,0.0,0.0,0.0,98.0,0.0,19.0,0.0,81.0,1.6,160.0,0.0,0.0,1010.3,4,16,4,2,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,12.784166666666666,13.558333333333332,14.816666666666668,70.0,70.0,70.0
2025-04-16 05:00:00,12.016666666666666,70.0,4.876666666666666,0.0,2359.0,0.16666666666666666,0.0,0.0,0.0,98.0,0.0,19.0,0.0,77.0,2.1,140.0,0.0,0.0,1009.7,5,16,4,2,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,12.174999999999999,13.183333333333332,14.275,70.0,70.0,70.0
2025-04-16 06:00:00,12.4325,70.0,4.586666666666667,31.844166666666666,12.717500000000001,1.0,0.0,0.0,0.0,99.9925,0.0,19.495833333333334,0.0,73.0,2.1,140.0,0.0,0.0,1009.9,6,16,4,2,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,12.016666666666666,12.784166666666666,13.866666666666667,70.0,70.0,70.0
2025-04-16 07:00:00,14.3275,70.0,8.146666666666667,175.28416666666666,41.82666666666666,1.0,0.0,0.0,0.0,25.389166666666668,0.0,20.0,0.0,68.0,2.3,140.0,0.0,0.16,1009.8,7,16,4,2,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,12.4325,12.174999999999999,13.558333333333332,70.0,70.0,70.0
2025-04-16 08:00:00,20.089166666666667,70.0,12.950000000000001,370.80916666666667,145.71666666666667,1.0,0.1625,0.0,0.0,0.0,0.0,20.0,0.0,58.0,1.8,160.0,0.0,0.73,1009.7,8,16,4,2,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,14.3275,12.016666666666666,13.183333333333332,70.0,70.0,70.0
2025-04-16 09:00:00,22.86,70.0,17.039166666666667,570.51,321.44083333333333,1.0,71.1525,0.0,0.0,0.0,0.0,21.992500000000003,0.0,49.0,2.1,140.0,0.0,1.45,1009.2,9,16,4,2,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,20.089166666666667,12.4325,12.784166666666666,70.0,70.0,70.0
2025-04-16 10:00:00,24.505,70.0,18.375833333333333,742.5983333333334,564.1166666666667,1.0,86.33333333333333,0.0,0.0,0.0,0.0,22.0,0.0,42.0,1.2,160.0,0.0,2.12,1009.1,10,16,4,2,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,22.86,14.3275,12.174999999999999,70.0,70.0,70.0
2025-04-16 11:00:00,26.01,70.0,20.890833333333333,850.2375000000001,855.3058333333333,1.0,90.0,0.0,0.0,0.0,0.0,22.0,0.0,37.0,2.2,230.0,0.0,2.65,1009.1,11,16,4,2,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,24.505,20.089166666666667,12.016666666666666,70.0,70.0,70.0
2025-04-16 12:00:00,26.793333333333333,70.0,22.810833333333335,861.1816666666667,1169.1358333333333,1.0,84.83,0.0,0.0,22.383333333333336,0.0,22.0,0.0,37.0,3.6,250.0,0.0,2.96,1008.8,12,16,4,2,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,26.01,22.86,12.4325,70.0,70.0,70.0
2025-04-16 13:00:00,27.078333333333333,70.0,24.104166666666668,830.9033333333333,1467.495,1.0,76.14416666666666,0.0,0.0,30.0,0.0,20.675833333333333,0.0,36.0,5.1,250.0,0.0,2.95,1008.2,13,16,4,2,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,26.793333333333333,24.505,14.3275,70.0,70.0,70.0
2025-04-16 14:00:00,26.870833333333334,70.0,24.179166666666664,742.4558333333333,1753.2383333333335,1.0,62.635,0.0,0.0,30.0,0.0,20.0,0.0,36.0,4.7,230.0,0.0,2.9,1007.8,14,16,4,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,-0.10116832198743204,-0.9948693233918952,1,0,27.078333333333333,26.01,20.089166666666667,70.0,70.0,70.0
